instance_id,content_id,original_path,relative_path,vision_domain,families,trace_status,parent_instance_id,parent_content_id,parent_path,bbox_id,bbox,bbox_x,bbox_y,bbox_w,bbox_h
file_4efc8ba784626b00,asset_673e1ce09b1c7183,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\crops\bbox.png,ads,got,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102831_533\pre_click.png,,"[414.0, 134.0, 139.0, 47.0]",414.000,134.000,139.000,47.000
file_5bfda3c051041ad2,asset_a91cc48870a330e4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085930_193\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085930_193\crops\bbox.png,ads,got,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085930_193\pre_click.png,,"[414.0, 134.0, 139.0, 47.0]",414.000,134.000,139.000,47.000
file_8162960727650f5f,asset_6555ba34f68fbad7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092623_009\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092623_009\crops\bbox.png,ads,got,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092623_009\pre_click.png,,"[414.0, 134.0, 139.0, 47.0]",414.000,134.000,139.000,47.000
file_1c570333b2533d97,asset_1d446d38215dd71a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095959_600\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095959_600\crops\bbox.png,ads,got,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095959_600\pre_click.png,,"[414.0, 134.0, 139.0, 47.0]",414.000,134.000,139.000,47.000
file_5bb144b3ebce64b2,asset_88b020cf71cd95fe,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\crops\bbox.png,ads,got,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102950_486\pre_click.png,,"[414.0, 134.0, 139.0, 47.0]",414.000,134.000,139.000,47.000
file_e3d10cbaef88c1de,asset_5d48d448576b133c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092651_933\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092651_933\crops\bbox.png,ads,got,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092651_933\pre_click.png,,"[414.0, 134.0, 139.0, 47.0]",414.000,134.000,139.000,47.000
file_ac40e0b46fb02e4d,asset_8563daf0cc5f8eee,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090002_331\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_090002_331\crops\bbox.png,ads,got,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_090002_331\pre_click.png,,"[414.0, 134.0, 139.0, 47.0]",414.000,134.000,139.000,47.000
file_f23916b7cd727fea,asset_53debd4fe80fc84a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095859_772\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095859_772\crops\bbox.png,ads,got,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095859_772\pre_click.png,,"[414.0, 134.0, 139.0, 47.0]",414.000,134.000,139.000,47.000
file_2a9c4cbc79d3cdd4,asset_dfe2e766e76863a7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081714_190\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081714_190\crops\bbox.png,ads,x_mark,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081714_190\pre_click.png,,"[877.0, 20.0, 75.0, 33.0]",877.000,20.000,75.000,33.000
file_05def3d81c771cda,asset_dfe2e766e76863a7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081958_183\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_081958_183\crops\bbox.png,ads,x_mark,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_081958_183\pre_click.png,,"[877.0, 20.0, 75.0, 33.0]",877.000,20.000,75.000,33.000
file_f5a827ce6ecfcbc9,asset_dfe2e766e76863a7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085710_406\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085710_406\crops\bbox.png,ads,x_mark,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085710_406\pre_click.png,,"[877.0, 20.0, 75.0, 33.0]",877.000,20.000,75.000,33.000
file_32bf64afd9c4411a,asset_dfe2e766e76863a7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092835_996\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092835_996\crops\bbox.png,ads,x_mark,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092835_996\pre_click.png,,"[877.0, 20.0, 75.0, 33.0]",877.000,20.000,75.000,33.000
file_a574b3c911c67677,asset_0ca047e6691654c6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132432_330\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132432_330\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132432_330\pre_click.png,,"[391.0, 285.0, 34.0, 19.0]",391.000,285.000,34.000,19.000
file_1d5070a87234423c,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132525_866\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_132525_866\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_132525_866\pre_click.png,,"[391.0, 285.0, 34.0, 19.0]",391.000,285.000,34.000,19.000
file_fb098839f9644186,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135045_291\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135045_291\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135045_291\pre_click.png,,"[391.0, 285.0, 34.0, 19.0]",391.000,285.000,34.000,19.000
file_bfec20153c26acc4,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135115_758\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135115_758\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135115_758\pre_click.png,,"[391.0, 285.0, 34.0, 19.0]",391.000,285.000,34.000,19.000
file_c24e99671a1ad255,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135145_455\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135145_455\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135145_455\pre_click.png,,"[391.0, 285.0, 34.0, 19.0]",391.000,285.000,34.000,19.000
file_0eaa4839c84ae728,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135819_740\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135819_740\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135819_740\pre_click.png,,"[391.0, 285.0, 34.0, 19.0]",391.000,285.000,34.000,19.000
file_d8447af34fcfeb43,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135849_493\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135849_493\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135849_493\pre_click.png,,"[391.0, 285.0, 34.0, 19.0]",391.000,285.000,34.000,19.000
file_60b5def19a7c9a71,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162932_645\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162932_645\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162932_645\pre_click.png,,"[391.0, 285.0, 34.0, 19.0]",391.000,285.000,34.000,19.000
file_704278aafd9cec6b,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163100_630\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163100_630\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163100_630\pre_click.png,,"[391.0, 285.0, 34.0, 19.0]",391.000,285.000,34.000,19.000
file_7898c2909207f993,asset_01a630b36d6a62c1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095511_360\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095511_360\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095511_360\pre_click.png,,"[738.0, 352.0, 38.0, 24.0]",738.000,352.000,38.000,24.000
file_034039de9157fe6e,asset_49c3633bf8d96c23,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102525_452\pre_click.png,,"[738.0, 352.0, 38.0, 24.0]",738.000,352.000,38.000,24.000
file_11a448cc2c021c50,asset_cd28afeb00146427,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085751_923\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085751_923\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085751_923\pre_click.png,,"[738.0, 352.0, 38.0, 24.0]",738.000,352.000,38.000,24.000
file_25576e1587bb3d2c,asset_cd28afeb00146427,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085821_544\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085821_544\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085821_544\pre_click.png,,"[738.0, 352.0, 38.0, 24.0]",738.000,352.000,38.000,24.000
file_ab90d0a0298a6948,asset_cd28afeb00146427,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092440_855\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092440_855\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092440_855\pre_click.png,,"[738.0, 352.0, 38.0, 24.0]",738.000,352.000,38.000,24.000
file_42bf27b449a4c57a,asset_cd28afeb00146427,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092511_425\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092511_425\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092511_425\pre_click.png,,"[738.0, 352.0, 38.0, 24.0]",738.000,352.000,38.000,24.000
file_dc8d7a91ae6c1b7a,asset_2055f74f2afad9a7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095349_700\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095349_700\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095349_700\pre_click.png,,"[738.0, 352.0, 38.0, 24.0]",738.000,352.000,38.000,24.000
file_29945fa12019fd30,asset_0f62c98e529b3d06,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085722_178\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085722_178\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085722_178\pre_click.png,,"[599.0, 352.0, 38.0, 24.0]",599.000,352.000,38.000,24.000
file_5037ba8f8428854c,asset_0f62c98e529b3d06,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092410_770\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_092410_770\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_092410_770\pre_click.png,,"[599.0, 352.0, 38.0, 24.0]",599.000,352.000,38.000,24.000
file_b0c70fd401f60b33,asset_0f62c98e529b3d06,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095225_035\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095225_035\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095225_035\pre_click.png,,"[599.0, 352.0, 38.0, 24.0]",599.000,352.000,38.000,24.000
file_885c0ed210a32954,asset_0f62c98e529b3d06,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102315_017\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102315_017\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102315_017\pre_click.png,,"[599.0, 352.0, 38.0, 24.0]",599.000,352.000,38.000,24.000
file_e399230a20703d71,asset_14a81fb73235b2ae,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102027_859\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_102027_859\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_102027_859\pre_click.png,,"[878.0, 354.0, 34.0, 19.0]",878.000,354.000,34.000,19.000
file_2d32d81af259db34,asset_83b91869426baa8c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085553_483\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085553_483\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085553_483\pre_click.png,,"[878.0, 354.0, 34.0, 19.0]",878.000,354.000,34.000,19.000
file_e2bd959159fec617,asset_83b91869426baa8c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085623_123\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_085623_123\crops\bbox.png,ads,free,traceable_parent_bbox,,,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_085623_123\pre_click.png,,"[878.0, 354.0, 34.0, 19.0]",878.000,354.000,34.000,19.000
