image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,review_status,group_key,source_screen,instance_id,content_id,original_path,relative_path,vision_domain,asset_type,asset_role,image_scope,representation,source_root,split,label_source,weak_label_rule,event_id,proposal_source,template_name,bbox_crop,event_dir
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00298_negative_asset_9370a26fd96c3915.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_9370a26fd96c3915,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_655a0e33104c6005,asset_9370a26fd96c3915,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_010_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_010_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00299_negative_asset_d49457c4ac800502.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d49457c4ac800502,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_43f346ffa5ad9acf,asset_d49457c4ac800502,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_011_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_011_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00300_negative_asset_96b6fd7cacc7a554.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_96b6fd7cacc7a554,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_64149c417807c355,asset_96b6fd7cacc7a554,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_012_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_012_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00301_negative_asset_7ace19997af2579b.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_7ace19997af2579b,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_b55e4bbadeb3662c,asset_7ace19997af2579b,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_013_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_013_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00302_negative_asset_2cd575200d1c110f.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_2cd575200d1c110f,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_827c97ed486bcae4,asset_2cd575200d1c110f,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_014_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_014_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00303_negative_asset_15de7b8a3138efe0.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_15de7b8a3138efe0,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_9b63226d22948742,asset_15de7b8a3138efe0,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_015_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_015_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00304_negative_asset_f2f1fd1c7832b4d9.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f2f1fd1c7832b4d9,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_4e01a63aba7ff17d,asset_f2f1fd1c7832b4d9,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_016_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_016_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00305_negative_asset_b387b98017c9b240.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_b387b98017c9b240,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_a79b88026442b46b,asset_b387b98017c9b240,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_017_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_017_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00306_negative_asset_cd3ace203b270d4b.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_cd3ace203b270d4b,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_7a8fc6704bb156d1,asset_cd3ace203b270d4b,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_018_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0029_018_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00307_arrow_asset_5772a8b0669a0af2.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_5772a8b0669a0af2,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_4eefc26471689c0a,asset_5772a8b0669a0af2,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_001_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_001_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00308_negative_asset_4640d13776664f72.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_4640d13776664f72,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_c76d99f6c4af455c,asset_4640d13776664f72,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_002_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_002_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00309_negative_asset_c0186045b6874763.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c0186045b6874763,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_e5fbe2037a78cd57,asset_c0186045b6874763,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_003_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_003_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00310_negative_asset_c31b7de21038be99.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_c31b7de21038be99,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_da19c57762f2f1dc,asset_c31b7de21038be99,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_004_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_004_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00311_negative_asset_774d342d0c3d98d7.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_774d342d0c3d98d7,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_0cd3ce94c632a450,asset_774d342d0c3d98d7,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_005_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_005_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00312_negative_asset_2c0ed1d97b26cd23.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_2c0ed1d97b26cd23,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_0b13f6b8a95bccf4,asset_2c0ed1d97b26cd23,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_006_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_006_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00313_negative_asset_aa073b6f3954fac0.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_aa073b6f3954fac0,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_1a158de408f4f1cb,asset_aa073b6f3954fac0,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_007_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_007_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00314_negative_asset_7895b8d944d46a2f.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_7895b8d944d46a2f,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_e0dfd0fe7ae78c14,asset_7895b8d944d46a2f,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_008_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_008_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00315_negative_asset_3a95ad16e806539e.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_3a95ad16e806539e,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_15460702272fc7af,asset_3a95ad16e806539e,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_009_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_009_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00316_negative_asset_4ecf7bc38a53730f.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_4ecf7bc38a53730f,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_f6e95f314d54cd7a,asset_4ecf7bc38a53730f,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_010_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_010_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00317_negative_asset_f723b6d82cb03eff.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_f723b6d82cb03eff,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_1aff9c0a5b83157e,asset_f723b6d82cb03eff,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_011_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_011_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00318_negative_asset_452e55d94c1f5d93.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_452e55d94c1f5d93,vision_platform/ads/collections/close_x_proposal_collection_pilot_20260720_latest30/crops/raw_bbox,file_93568720c6489be8,asset_452e55d94c1f5d93,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_012_bbox.png,vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0030_012_bbox.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00319_play_triangle_asset_05e39c545c2d589c.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_05e39c545c2d589c,vision_platform/ads/collections/reviewed_bbox_crops_20260718/crops,file_7c9178e33b3fff2a,asset_05e39c545c2d589c,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000001.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000001.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00320_play_triangle_asset_3ace1f0522c58233.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_3ace1f0522c58233,vision_platform/ads/collections/reviewed_bbox_crops_20260718/crops,file_b842a8b9a73e90f9,asset_3ace1f0522c58233,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000002.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000002.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00321_play_triangle_asset_0a4e900ac50de596.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_0a4e900ac50de596,vision_platform/ads/collections/reviewed_bbox_crops_20260718/crops,file_a8bd722b52284058,asset_0a4e900ac50de596,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000003.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000003.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00322_play_triangle_asset_b9f13ebbb5033ec5.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_b9f13ebbb5033ec5,vision_platform/ads/collections/reviewed_bbox_crops_20260718/crops,file_923a209eb4157b27,asset_b9f13ebbb5033ec5,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000004.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000004.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00323_x_mark_asset_d4017dc915fca39d.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_d4017dc915fca39d,vision_platform/ads/collections/reviewed_bbox_crops_20260718/crops,file_0567b11b04d3ff7a,asset_d4017dc915fca39d,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000005.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000005.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_00324_got_asset_0b8ff8911a7f337f.png,got,0,0,0,0,0,1,0,reviewed,content:asset_0b8ff8911a7f337f,vision_platform/ads/collections/reviewed_bbox_crops_20260718/crops,file_e702683e9176fe8f,asset_0b8ff8911a7f337f,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000006.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000006.png,ads,,candidate_crop,crop,unknown,vision_platform\ads\collections,,human_review,,,,,,
