image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,review_status,group_key,source_screen,instance_id,content_id,original_path,relative_path,vision_domain,asset_type,asset_role,image_scope,representation,source_root,split
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00231_negative_asset_51ac9c7f114cd623.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_51ac9c7f114cd623,,file_590bdf578da8149e,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000156.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000156.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00232_negative_asset_d30b5d3b349008b2.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d30b5d3b349008b2,,file_d24f52806af63653,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000157.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000157.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00233_negative_asset_1fcd71d7d284530d.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_1fcd71d7d284530d,,file_21f617d7d1be5ae6,asset_1fcd71d7d284530d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000158.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000158.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00234_negative_asset_505dc525203b5c2d.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_505dc525203b5c2d,,file_f16f1d9bd35c1d13,asset_505dc525203b5c2d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000159.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000159.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00235_negative_asset_505dc525203b5c2d.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_505dc525203b5c2d,,file_6b2bb1ae8b36b008,asset_505dc525203b5c2d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000160.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000160.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00236_negative_asset_b11bd236a49a8aef.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_b11bd236a49a8aef,,file_71fbf9a40b8206f3,asset_b11bd236a49a8aef,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000161.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000161.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00237_negative_asset_e3c0d48aa2618c3a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_e3c0d48aa2618c3a,,file_7a7a231f69dd9a5b,asset_e3c0d48aa2618c3a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000162.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000162.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00238_negative_asset_0484d75c3ab7de13.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_0484d75c3ab7de13,,file_a91fc91ddb328e3b,asset_0484d75c3ab7de13,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000163.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000163.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00239_negative_asset_d2399a87090a92c0.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d2399a87090a92c0,,file_b9778a231a995e84,asset_d2399a87090a92c0,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000164.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000164.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00240_negative_asset_629df8034a49a412.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_629df8034a49a412,,file_2152bb9248937d0c,asset_629df8034a49a412,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000165.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000165.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00241_negative_asset_2810ab1fe8d79b9a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_2810ab1fe8d79b9a,,file_8a621205f5bfab19,asset_2810ab1fe8d79b9a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000166.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000166.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00242_negative_asset_4a4e5f6e92faf280.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_4a4e5f6e92faf280,,file_a26a7c5b3c28a388,asset_4a4e5f6e92faf280,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000167.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000167.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00243_negative_asset_5a9b1ded37fe9835.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_5a9b1ded37fe9835,,file_7763e2d8217a144b,asset_5a9b1ded37fe9835,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000168.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000168.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00244_negative_asset_b11bd236a49a8aef.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_b11bd236a49a8aef,,file_30d184c655f7e4f3,asset_b11bd236a49a8aef,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000169.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000169.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00245_negative_asset_e3c0d48aa2618c3a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_e3c0d48aa2618c3a,,file_e22c76d349a35064,asset_e3c0d48aa2618c3a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000170.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000170.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00246_negative_asset_0484d75c3ab7de13.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_0484d75c3ab7de13,,file_10ba71942c492428,asset_0484d75c3ab7de13,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000171.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000171.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00247_negative_asset_d2399a87090a92c0.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d2399a87090a92c0,,file_3765877e938ae9c9,asset_d2399a87090a92c0,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000172.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000172.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00248_negative_asset_629df8034a49a412.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_629df8034a49a412,,file_31dc9ae9711d4a95,asset_629df8034a49a412,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000173.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000173.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00249_negative_asset_2810ab1fe8d79b9a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_2810ab1fe8d79b9a,,file_3d3bdd6a75fad2d6,asset_2810ab1fe8d79b9a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000174.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000174.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00250_negative_asset_4a4e5f6e92faf280.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_4a4e5f6e92faf280,,file_fa5369f82ba2250e,asset_4a4e5f6e92faf280,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000175.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000175.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00251_negative_asset_5a9b1ded37fe9835.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_5a9b1ded37fe9835,,file_14c9c843ff797c5b,asset_5a9b1ded37fe9835,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000176.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000176.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00252_negative_asset_b11bd236a49a8aef.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_b11bd236a49a8aef,,file_6f1abc3faedac547,asset_b11bd236a49a8aef,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000177.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000177.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00253_negative_asset_e3c0d48aa2618c3a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_e3c0d48aa2618c3a,,file_4fab1f771626dce0,asset_e3c0d48aa2618c3a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000178.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000178.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00254_negative_asset_0484d75c3ab7de13.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_0484d75c3ab7de13,,file_241536b5ac4bc01c,asset_0484d75c3ab7de13,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000179.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000179.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00255_negative_asset_115e85acfe681724.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_115e85acfe681724,,file_96c0f0d397350506,asset_115e85acfe681724,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000180.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000180.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00256_negative_asset_9d58288c3f8df317.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_9d58288c3f8df317,,file_3844cf7b0fa72b7f,asset_9d58288c3f8df317,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000181.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000181.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00257_negative_asset_2810ab1fe8d79b9a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_2810ab1fe8d79b9a,,file_87beb4afed6f21a6,asset_2810ab1fe8d79b9a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000182.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000182.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00258_negative_asset_4a4e5f6e92faf280.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_4a4e5f6e92faf280,,file_20411e35b51802de,asset_4a4e5f6e92faf280,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000183.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000183.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00259_negative_asset_22fb5506b2ad638a.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_22fb5506b2ad638a,,file_5cc376c436409339,asset_22fb5506b2ad638a,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000184.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000184.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00260_negative_asset_5a9b1ded37fe9835.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_5a9b1ded37fe9835,,file_cd0b9d4287f23337,asset_5a9b1ded37fe9835,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000185.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000185.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00261_negative_asset_2dd12bfcf07023a6.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_2dd12bfcf07023a6,,file_1ba705845f2fc9e2,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000186.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000186.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00262_negative_asset_51ac9c7f114cd623.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_51ac9c7f114cd623,,file_fbc220ff5b7f85d7,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000187.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000187.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00263_negative_asset_d30b5d3b349008b2.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d30b5d3b349008b2,,file_ef847d000f83a44b,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000188.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000188.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00264_negative_asset_2dd12bfcf07023a6.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_2dd12bfcf07023a6,,file_c7c9ef85a5b1f85d,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000189.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000189.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00265_negative_asset_51ac9c7f114cd623.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_51ac9c7f114cd623,,file_7bc1e708046889e9,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000190.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000190.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00266_negative_asset_d30b5d3b349008b2.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_d30b5d3b349008b2,,file_57eb253678d502b3,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000191.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000191.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00267_negative_asset_2dd12bfcf07023a6.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_2dd12bfcf07023a6,,file_f7d66b3ae3255ca2,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000192.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000192.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00268_negative_asset_60268476bacbc8ef.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_60268476bacbc8ef,,file_c8b772b2ab2d543a,asset_60268476bacbc8ef,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000193.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000193.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00269_negative_asset_51ac9c7f114cd623.png,negative,0,0,0,0,0,0,0,reviewed,content:asset_51ac9c7f114cd623,,file_eb8540ba62fed567,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000194.png,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000194.png,ads,crop,candidate_crop,crop,raw,vision_platform\ads\hard_negative_mining,
