candidate_id,parent_screen_id,parent_screen_path,source_screen_path,source_session,timestamp,creative_id_or_group,bbox,bbox_x,bbox_y,bbox_w,bbox_h,raw_bbox_crop_path,context_crop_path,canonical_crop_path,overlay_path,proposal_sources,proposal_types,proposal_scores,proposal_score_max,raw_proposal_ids,nms_group_id,raw_proposal_count,overflow,review_status,visual_families,is_holdout,split_group,classifier_x_mark,classifier_play_triangle,classifier_google_play,classifier_next,classifier_free,classifier_got,classifier_arrow
cxp_s0009_003,screen_0009,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0009.png,vision_platform\ads\collections\input_preclick_latest30_20260720\009_click_success_20260720_131542_386_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[588,142,17,15]",588,142,17,15,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0009_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0009_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0009_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0009_overlay.png,geometry_x,x_geometry,0.847751,0.847751,raw_s0009_0005,nms_s0009_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0009,0.00291,9e-05,0.00149,0.0064,0.0388,0.0026,0.05684
cxp_s0009_004,screen_0009,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0009.png,vision_platform\ads\collections\input_preclick_latest30_20260720\009_click_success_20260720_131542_386_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[593,105,27,27]",593,105,27,27,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0009_004_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0009_004_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0009_004_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0009_overlay.png,geometry_x,x_geometry,0.818714,0.818714,raw_s0009_0006,nms_s0009_004,1,0,pending,,0,input_preclick_latest30_20260720:screen_0009,0.79168,0.00639,0.00707,0.01016,0.00683,0.04194,0.22377
cxp_s0009_005,screen_0009,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0009.png,vision_platform\ads\collections\input_preclick_latest30_20260720\009_click_success_20260720_131542_386_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[781,127,44,31]",781,127,44,31,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0009_005_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0009_005_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0009_005_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0009_overlay.png,geometry_x,x_geometry,0.818537,0.818537,raw_s0009_0007,nms_s0009_005,1,0,pending,,0,input_preclick_latest30_20260720:screen_0009,0.08747,0.03072,0.00822,0.03808,0.04063,0.02201,0.09754
cxp_s0009_006,screen_0009,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0009.png,vision_platform\ads\collections\input_preclick_latest30_20260720\009_click_success_20260720_131542_386_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[815,4,24,18]",815,4,24,18,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0009_006_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0009_006_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0009_006_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0009_overlay.png,geometry_x,x_geometry,0.798751,0.798751,raw_s0009_0008,nms_s0009_006,1,0,pending,,0,input_preclick_latest30_20260720:screen_0009,0.34463,0.00284,0.00346,0.0278,0.01694,0.01346,0.54228
cxp_s0009_007,screen_0009,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0009.png,vision_platform\ads\collections\input_preclick_latest30_20260720\009_click_success_20260720_131542_386_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[11,85,43,24]",11,85,43,24,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0009_007_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0009_007_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0009_007_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0009_overlay.png,close_template,template_match,0.737315,0.737315,raw_s0009_0001,nms_s0009_007,1,0,pending,,0,input_preclick_latest30_20260720:screen_0009,0.06641,0.00399,0.00245,0.04403,0.09452,0.04911,0.30894
cxp_s0009_008,screen_0009,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0009.png,vision_platform\ads\collections\input_preclick_latest30_20260720\009_click_success_20260720_131542_386_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[67,138,38,25]",67,138,38,25,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0009_008_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0009_008_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0009_008_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0009_overlay.png,close_template,template_match,0.736665,0.736665,raw_s0009_0002,nms_s0009_008,1,0,pending,,0,input_preclick_latest30_20260720:screen_0009,0.14109,0.01068,0.03648,0.16482,0.03358,0.0381,0.24434
cxp_s0009_009,screen_0009,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0009.png,vision_platform\ads\collections\input_preclick_latest30_20260720\009_click_success_20260720_131542_386_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[894,102,8,8]",894,102,8,8,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0009_009_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0009_009_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0009_009_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0009_overlay.png,geometry_x,x_geometry,0.660447,0.660447,raw_s0009_0009,nms_s0009_009,1,0,pending,,0,input_preclick_latest30_20260720:screen_0009,0.82344,0.01243,0.01132,0.02962,0.193,0.0058,0.60973
cxp_s0010_001,screen_0010,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0010.png,vision_platform\ads\collections\input_preclick_latest30_20260720\010_click_success_20260720_131153_058_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[512,147,28,27]",512,147,28,27,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0010_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0010_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0010_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0010_overlay.png,geometry_x,x_geometry,0.904237,0.904237,raw_s0010_0001,nms_s0010_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0010,0.28037,0.00034,0.00052,0.0359,0.01096,0.00266,0.13407
cxp_s0010_002,screen_0010,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0010.png,vision_platform\ads\collections\input_preclick_latest30_20260720\010_click_success_20260720_131153_058_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[913,222,10,11]",913,222,10,11,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0010_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0010_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0010_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0010_overlay.png,geometry_x,x_geometry,0.842426,0.842426,raw_s0010_0002,nms_s0010_002,1,0,pending,,0,input_preclick_latest30_20260720:screen_0010,0.40687,0.16757,0.22734,0.56805,0.28296,0.43031,0.1767
cxp_s0010_003,screen_0010,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0010.png,vision_platform\ads\collections\input_preclick_latest30_20260720\010_click_success_20260720_131153_058_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[868,101,9,11]",868,101,9,11,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0010_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0010_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0010_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0010_overlay.png,geometry_x,x_geometry,0.789566,0.789566,raw_s0010_0003,nms_s0010_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0010,0.41836,0.18912,0.20331,0.49203,0.32757,0.14684,0.14383
cxp_s0010_004,screen_0010,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0010.png,vision_platform\ads\collections\input_preclick_latest30_20260720\010_click_success_20260720_131153_058_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[19,161,15,10]",19,161,15,10,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0010_004_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0010_004_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0010_004_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0010_overlay.png,geometry_x,x_geometry,0.715768,0.715768,raw_s0010_0004,nms_s0010_004,1,0,pending,,0,input_preclick_latest30_20260720:screen_0010,0.57597,0.18099,0.14064,0.20304,0.38564,0.03619,0.23321
cxp_s0010_005,screen_0010,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0010.png,vision_platform\ads\collections\input_preclick_latest30_20260720\010_click_success_20260720_131153_058_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[288,228,14,15]",288,228,14,15,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0010_005_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0010_005_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0010_005_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0010_overlay.png,geometry_x,x_geometry,0.638913,0.638913,raw_s0010_0005,nms_s0010_005,1,0,pending,,0,input_preclick_latest30_20260720:screen_0010,0.525,0.35484,0.34228,0.54278,0.30726,0.27062,0.2791
cxp_s0011_001,screen_0011,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0011.png,vision_platform\ads\collections\input_preclick_latest30_20260720\011_click_success_20260720_131147_043_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[923,32,20,20]",923,32,20,20,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0011_001_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0011_001_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0011_001_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0011_overlay.png,geometry_x,x_geometry,1.000000,1.0,raw_s0011_0010,nms_s0011_001,1,0,pending,,0,input_preclick_latest30_20260720:screen_0011,0.85223,0.07432,0.06671,0.06225,0.04037,0.08914,0.77885
cxp_s0011_002,screen_0011,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0011.png,vision_platform\ads\collections\input_preclick_latest30_20260720\011_click_success_20260720_131147_043_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[911,25,40,35]",911,25,40,35,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0011_002_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0011_002_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0011_002_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0011_overlay.png,close_template,template_match,0.986557|0.845493|0.834911|0.822970|0.822724,0.986557,raw_s0011_0003|raw_s0011_0001|raw_s0011_0009|raw_s0011_0004|raw_s0011_0008,nms_s0011_002,5,0,pending,,0,input_preclick_latest30_20260720:screen_0011,0.48982,0.00347,0.01171,0.02189,0.05417,0.00912,0.78601
cxp_s0011_003,screen_0011,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0011.png,vision_platform\ads\collections\input_preclick_latest30_20260720\011_click_success_20260720_131147_043_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[843,33,20,20]",843,33,20,20,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0011_003_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0011_003_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0011_003_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0011_overlay.png,geometry_x,x_geometry,0.890293,0.890293,raw_s0011_0011,nms_s0011_003,1,0,pending,,0,input_preclick_latest30_20260720:screen_0011,0.11393,0.00202,0.00809,0.01487,0.18558,0.00285,0.11278
cxp_s0011_004,screen_0011,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0011.png,vision_platform\ads\collections\input_preclick_latest30_20260720\011_click_success_20260720_131147_043_pre_click.png,input_preclick_latest30_20260720,20260720_165706,input_preclick_latest30_20260720,"[916,68,38,25]",916,68,38,25,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\raw_bbox\cxp_s0011_004_bbox.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\context_1_5x\cxp_s0011_004_context.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\crops\canonical_96\cxp_s0011_004_canonical.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\overlays\screen_0011_overlay.png,close_template,template_match,0.845756,0.845756,raw_s0011_0005,nms_s0011_004,1,0,pending,,0,input_preclick_latest30_20260720:screen_0011,0.47826,0.15717,0.4806,0.45891,0.18748,0.15014,0.84333
