image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00326_negative_asset_b12a5682aa09c91e.png,negative,0,0,0,0,0,0,0,train,content:asset_b12a5682aa09c91e,file_5927b2275fe6b028,asset_b12a5682aa09c91e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000029.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00327_negative_asset_1355d96717c8cd0d.png,negative,0,0,0,0,0,0,0,train,content:asset_1355d96717c8cd0d,file_1b66dc3515ba6eee,asset_1355d96717c8cd0d,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000030.png,1
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00328_negative_asset_8c262e1166404354.png,negative,0,0,0,0,0,0,0,train,content:asset_8c262e1166404354,file_57651dce8b6dfae0,asset_8c262e1166404354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000031.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00329_negative_asset_5d603996821c6630.png,negative,0,0,0,0,0,0,0,train,content:asset_5d603996821c6630,file_1cf54b14ff42df31,asset_5d603996821c6630,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000032.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00330_negative_asset_1b7294ee603b113e.png,negative,0,0,0,0,0,0,0,train,content:asset_1b7294ee603b113e,file_3b61165f5f216c4e,asset_1b7294ee603b113e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000033.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00331_negative_asset_b12a5682aa09c91e.png,negative,0,0,0,0,0,0,0,train,content:asset_b12a5682aa09c91e,file_0c31879aa195e3f0,asset_b12a5682aa09c91e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000034.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00332_negative_asset_1355d96717c8cd0d.png,negative,0,0,0,0,0,0,0,train,content:asset_1355d96717c8cd0d,file_5990fed2f5a1fb53,asset_1355d96717c8cd0d,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000035.png,1
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00333_negative_asset_8c262e1166404354.png,negative,0,0,0,0,0,0,0,train,content:asset_8c262e1166404354,file_a0876abc21fe9a51,asset_8c262e1166404354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000036.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00334_negative_asset_5d603996821c6630.png,negative,0,0,0,0,0,0,0,train,content:asset_5d603996821c6630,file_aacf30a9c60d6200,asset_5d603996821c6630,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000037.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00335_negative_asset_1b7294ee603b113e.png,negative,0,0,0,0,0,0,0,train,content:asset_1b7294ee603b113e,file_554b1bc9a5c92103,asset_1b7294ee603b113e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000038.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00336_negative_asset_65cc9e2d3cc62a1d.png,negative,0,0,0,0,0,0,0,train,content:asset_65cc9e2d3cc62a1d,file_35c4cddec2f869ba,asset_65cc9e2d3cc62a1d,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000039.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00337_negative_asset_ff45658ac3f6d47f.png,negative,0,0,0,0,0,0,0,train,content:asset_ff45658ac3f6d47f,file_7c4d1ca5c63cf524,asset_ff45658ac3f6d47f,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000040.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00338_negative_asset_57135a567751dc05.png,negative,0,0,0,0,0,0,0,train,content:asset_57135a567751dc05,file_a136e7cdf93d0b9a,asset_57135a567751dc05,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000041.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00339_negative_asset_c4b1d06f64941bee.png,negative,0,0,0,0,0,0,0,test,content:asset_c4b1d06f64941bee,file_77579c328a71dcb4,asset_c4b1d06f64941bee,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000042.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00340_negative_asset_15eafa6f6d0ede04.png,negative,0,0,0,0,0,0,0,train,content:asset_15eafa6f6d0ede04,file_4bf30da4820066e0,asset_15eafa6f6d0ede04,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000043.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00341_negative_asset_d3d58bb31753cc34.png,negative,0,0,0,0,0,0,0,val,content:asset_d3d58bb31753cc34,file_dee97dd1d6bf77b3,asset_d3d58bb31753cc34,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000044.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00342_negative_asset_f3cb07eb8f4577f4.png,negative,0,0,0,0,0,0,0,train,content:asset_f3cb07eb8f4577f4,file_4069012b1acc6b5d,asset_f3cb07eb8f4577f4,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000045.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00343_negative_asset_7dbafd1f3c70387c.png,negative,0,0,0,0,0,0,0,train,content:asset_7dbafd1f3c70387c,file_cef7d35edd121fde,asset_7dbafd1f3c70387c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000046.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00344_negative_asset_65cc9e2d3cc62a1d.png,negative,0,0,0,0,0,0,0,train,content:asset_65cc9e2d3cc62a1d,file_3562153f6ee6816b,asset_65cc9e2d3cc62a1d,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000047.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00345_negative_asset_ff45658ac3f6d47f.png,negative,0,0,0,0,0,0,0,train,content:asset_ff45658ac3f6d47f,file_3d3dad5e5f58718e,asset_ff45658ac3f6d47f,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000048.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00346_negative_asset_57135a567751dc05.png,negative,0,0,0,0,0,0,0,train,content:asset_57135a567751dc05,file_f537681c43f38ecd,asset_57135a567751dc05,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000049.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00347_negative_asset_c4b1d06f64941bee.png,negative,0,0,0,0,0,0,0,test,content:asset_c4b1d06f64941bee,file_82e376bad20d77aa,asset_c4b1d06f64941bee,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000050.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00348_negative_asset_15eafa6f6d0ede04.png,negative,0,0,0,0,0,0,0,train,content:asset_15eafa6f6d0ede04,file_53b0e2ed15343d57,asset_15eafa6f6d0ede04,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000051.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00349_negative_asset_d3d58bb31753cc34.png,negative,0,0,0,0,0,0,0,val,content:asset_d3d58bb31753cc34,file_2140cbcf681e0811,asset_d3d58bb31753cc34,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000052.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00350_negative_asset_f3cb07eb8f4577f4.png,negative,0,0,0,0,0,0,0,train,content:asset_f3cb07eb8f4577f4,file_ebb2de5e2ff50fa2,asset_f3cb07eb8f4577f4,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000053.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00351_negative_asset_7dbafd1f3c70387c.png,negative,0,0,0,0,0,0,0,train,content:asset_7dbafd1f3c70387c,file_b704924adcde6ed5,asset_7dbafd1f3c70387c,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000054.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00352_negative_asset_b12a5682aa09c91e.png,negative,0,0,0,0,0,0,0,train,content:asset_b12a5682aa09c91e,file_86b133fa30fd6c41,asset_b12a5682aa09c91e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000055.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00353_negative_asset_8c262e1166404354.png,negative,0,0,0,0,0,0,0,train,content:asset_8c262e1166404354,file_3ac302c6d43e5117,asset_8c262e1166404354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000056.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00354_negative_asset_1b7294ee603b113e.png,negative,0,0,0,0,0,0,0,train,content:asset_1b7294ee603b113e,file_14ae45f8e1481e22,asset_1b7294ee603b113e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000057.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00355_negative_asset_b12a5682aa09c91e.png,negative,0,0,0,0,0,0,0,train,content:asset_b12a5682aa09c91e,file_edb0f98cb6fd6e04,asset_b12a5682aa09c91e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000058.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00356_negative_asset_8c262e1166404354.png,negative,0,0,0,0,0,0,0,train,content:asset_8c262e1166404354,file_cbec02b93dd678f1,asset_8c262e1166404354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000059.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00357_negative_asset_1b7294ee603b113e.png,negative,0,0,0,0,0,0,0,train,content:asset_1b7294ee603b113e,file_d156d0c750a9771e,asset_1b7294ee603b113e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000060.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00358_negative_asset_b12a5682aa09c91e.png,negative,0,0,0,0,0,0,0,train,content:asset_b12a5682aa09c91e,file_c7763df60785de6e,asset_b12a5682aa09c91e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000061.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00359_negative_asset_8c262e1166404354.png,negative,0,0,0,0,0,0,0,train,content:asset_8c262e1166404354,file_9ee22410531af077,asset_8c262e1166404354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000062.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00360_negative_asset_1b7294ee603b113e.png,negative,0,0,0,0,0,0,0,train,content:asset_1b7294ee603b113e,file_36c1bf147da7bc5f,asset_1b7294ee603b113e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000063.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00361_negative_asset_b12a5682aa09c91e.png,negative,0,0,0,0,0,0,0,train,content:asset_b12a5682aa09c91e,file_c2ebeb47dad68ba0,asset_b12a5682aa09c91e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000064.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00362_negative_asset_8c262e1166404354.png,negative,0,0,0,0,0,0,0,train,content:asset_8c262e1166404354,file_825a6a6922119f42,asset_8c262e1166404354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000065.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00363_negative_asset_1b7294ee603b113e.png,negative,0,0,0,0,0,0,0,train,content:asset_1b7294ee603b113e,file_2787c0d61d2d6b25,asset_1b7294ee603b113e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000066.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00364_negative_asset_b12a5682aa09c91e.png,negative,0,0,0,0,0,0,0,train,content:asset_b12a5682aa09c91e,file_41a69b70891740ee,asset_b12a5682aa09c91e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000067.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00365_negative_asset_ec162651eac5be89.png,negative,0,0,0,0,0,0,0,train,content:asset_ec162651eac5be89,file_8fde2b87f72c11a8,asset_ec162651eac5be89,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000068.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00366_negative_asset_8c262e1166404354.png,negative,0,0,0,0,0,0,0,train,content:asset_8c262e1166404354,file_96ccdb7da1fb2cc5,asset_8c262e1166404354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000069.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00367_negative_asset_1b7294ee603b113e.png,negative,0,0,0,0,0,0,0,train,content:asset_1b7294ee603b113e,file_e3e85b4d69b2ceab,asset_1b7294ee603b113e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000070.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00368_negative_asset_b12a5682aa09c91e.png,negative,0,0,0,0,0,0,0,train,content:asset_b12a5682aa09c91e,file_d423207beac7a5e7,asset_b12a5682aa09c91e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000071.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00369_negative_asset_ec162651eac5be89.png,negative,0,0,0,0,0,0,0,train,content:asset_ec162651eac5be89,file_6b0b2c2bad786833,asset_ec162651eac5be89,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000072.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00370_negative_asset_8c262e1166404354.png,negative,0,0,0,0,0,0,0,train,content:asset_8c262e1166404354,file_f582673f0fc215e5,asset_8c262e1166404354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000073.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00371_negative_asset_1b7294ee603b113e.png,negative,0,0,0,0,0,0,0,train,content:asset_1b7294ee603b113e,file_e9df8a8c540656ea,asset_1b7294ee603b113e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000074.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00372_negative_asset_b12a5682aa09c91e.png,negative,0,0,0,0,0,0,0,train,content:asset_b12a5682aa09c91e,file_a41a37944b4279ca,asset_b12a5682aa09c91e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000075.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00373_negative_asset_bb4b02cf564b91a0.png,negative,0,0,0,0,0,0,0,train,content:asset_bb4b02cf564b91a0,file_d0df01cd0a067dd9,asset_bb4b02cf564b91a0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000076.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00374_negative_asset_8c262e1166404354.png,negative,0,0,0,0,0,0,0,train,content:asset_8c262e1166404354,file_a19dd677fd9102df,asset_8c262e1166404354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000077.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00375_negative_asset_1b7294ee603b113e.png,negative,0,0,0,0,0,0,0,train,content:asset_1b7294ee603b113e,file_fade7875c2957e57,asset_1b7294ee603b113e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000078.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00376_negative_asset_b12a5682aa09c91e.png,negative,0,0,0,0,0,0,0,train,content:asset_b12a5682aa09c91e,file_0e99e5dee81cc26e,asset_b12a5682aa09c91e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000079.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00377_negative_asset_bb4b02cf564b91a0.png,negative,0,0,0,0,0,0,0,train,content:asset_bb4b02cf564b91a0,file_3b277852af639228,asset_bb4b02cf564b91a0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000080.png,0
vision_platform\ads\pilot\visual_family_smoke_20260719\development_retrain_single_family\dataset\images\vf_00378_negative_asset_8c262e1166404354.png,negative,0,0,0,0,0,0,0,train,content:asset_8c262e1166404354,file_0cc7bdeb374610a2,asset_8c262e1166404354,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000081.png,0
