annotation_id,screen_id,image_path,original_path,instance_id,content_id,bbox_id,bbox_x,bbox_y,bbox_w,bbox_h,category,label_kind,label_source,annotation_completeness,legacy_bbox_class,legacy_bbox_label,proposal_source,template_name,screen_change_score,split_group,split
v2_ann_000323,vis_det_v2_000289,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000289.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101422_067\pre_click.png,file_7f7cc2a752c290de,asset_92b6b8dcae627956,455,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101422_067:pre_click,train
v2_ann_000324,vis_det_v2_000290,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000290.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101447_640\pre_click.png,file_7e979075738f4fd1,asset_6a5a49477f9ac51d,560,16.372,23.814,47.628,41.674,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101447_640:pre_click,test
v2_ann_000325,vis_det_v2_000291,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000291.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101452_479\pre_click.png,file_202369c2ba18b8a8,asset_666fa9941dbf43c8,346,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101452_479:pre_click,train
v2_ann_000326,vis_det_v2_000292,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000292.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101458_434\pre_click.png,file_0b84730eb8e78244,asset_0d460d22bdf818b9,450,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101458_434:pre_click,train
v2_ann_000327,vis_det_v2_000293,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000293.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101532_986\pre_click.png,file_dce70e83cdd80ace,asset_316e782d3954179d,598,17.661,16.399,140.026,29.014,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101532_986:pre_click,train
v2_ann_000328,vis_det_v2_000294,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000294.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101543_016\pre_click.png,file_cafad58633c716cd,asset_956196dfbce26c56,347,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101543_016:pre_click,test
v2_ann_000329,vis_det_v2_000295,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000295.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101548_925\pre_click.png,file_469d0e4deeb1bbe4,asset_3a36920dc4d847ff,456,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101548_925:pre_click,train
v2_ann_000330,vis_det_v2_000296,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000296.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101619_423\pre_click.png,file_60024493be57d7bb,asset_6f31431a8fa2bde1,561,16.372,23.814,47.628,41.674,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101619_423:pre_click,test
v2_ann_000331,vis_det_v2_000297,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000297.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101624_405\pre_click.png,file_eef385cd6da742db,asset_fdf0da1c4dd216a9,348,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101624_405:pre_click,train
v2_ann_000332,vis_det_v2_000298,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000298.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101630_832\pre_click.png,file_0d813f9f799e61f1,asset_6b4c19cb5f3c16b9,457,278.326,336.372,96.744,26.791,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101630_832:pre_click,val
v2_ann_000333,vis_det_v2_000299,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000299.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101657_337\pre_click.png,file_dd7c86b4469cb911,asset_c1212285bd9bd946,562,16.372,23.814,47.628,41.674,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101657_337:pre_click,train
v2_ann_000334,vis_det_v2_000300,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000300.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_101702_582\pre_click.png,file_5957661e271df6d6,asset_250fdaa293a2a2c4,354,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_101702_582:pre_click,train
v2_ann_000335,vis_det_v2_000301,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000301.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103201_251\pre_click.png,file_fa4a0b282f3e3fb0,asset_c214e16bf65e4d9c,522,413.767,351.256,86.326,29.767,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103201_251:pre_click,train
v2_ann_000336,vis_det_v2_000301,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000301.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103201_251\pre_click.png,file_fa4a0b282f3e3fb0,asset_c214e16bf65e4d9c,523,555.163,352.744,80.372,26.791,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103201_251:pre_click,train
v2_ann_000337,vis_det_v2_000301,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000301.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103201_251\pre_click.png,file_fa4a0b282f3e3fb0,asset_c214e16bf65e4d9c,524,693.581,349.767,83.349,31.256,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103201_251:pre_click,train
v2_ann_000338,vis_det_v2_000301,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000301.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103201_251\pre_click.png,file_fa4a0b282f3e3fb0,asset_c214e16bf65e4d9c,525,833.488,351.256,89.302,29.767,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103201_251:pre_click,train
v2_ann_000339,vis_det_v2_000302,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000302.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103217_819\pre_click.png,file_36fa3db47d9aa077,asset_23c11ca252a79917,605,882.605,14.884,49.116,47.628,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103217_819:pre_click,train
v2_ann_000340,vis_det_v2_000303,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000303.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103222_590\pre_click.png,file_7f2cb3a1abc98d63,asset_c2114016ebec6d27,380,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103222_590:pre_click,train
v2_ann_000341,vis_det_v2_000304,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000304.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103229_215\pre_click.png,file_9784c0b9af38fd53,asset_698441abe6868c44,518,413.767,351.256,86.326,29.767,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103229_215:pre_click,test
v2_ann_000342,vis_det_v2_000304,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000304.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103229_215\pre_click.png,file_9784c0b9af38fd53,asset_698441abe6868c44,519,555.163,352.744,80.372,26.791,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103229_215:pre_click,test
v2_ann_000343,vis_det_v2_000304,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000304.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103229_215\pre_click.png,file_9784c0b9af38fd53,asset_698441abe6868c44,520,693.581,349.767,83.349,31.256,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103229_215:pre_click,test
v2_ann_000344,vis_det_v2_000304,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000304.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103229_215\pre_click.png,file_9784c0b9af38fd53,asset_698441abe6868c44,521,832.000,351.256,89.302,29.767,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103229_215:pre_click,test
v2_ann_000345,vis_det_v2_000305,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000305.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103309_076\pre_click.png,file_71187a594ac62775,asset_8f12b42d0ca2b4d8,378,418.233,139.907,120.558,35.721,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103309_076:pre_click,val
v2_ann_000346,vis_det_v2_000306,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000306.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103316_281\pre_click.png,file_59713b03f8596456,asset_0708cb1550a35190,499,413.767,351.256,86.326,29.767,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103316_281:pre_click,train
v2_ann_000347,vis_det_v2_000306,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000306.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_103316_281\pre_click.png,file_59713b03f8596456,asset_0708cb1550a35190,500,555.163,352.744,80.372,26.791,visual_candidate,manual_positive,manual_bbox,partial_annotation,action_target,positive,,,,creative:vision_platform\ads\runtime_collection:vision_platform/ads/runtime_collection/click_success/click_success_20260718_103316_281:pre_click,train
