image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,split,group_key,instance_id,content_id,relative_path,is_confirmed_strong_hard_negative
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00492_got_asset_b6d5a1716e40d6af.png,got,0,0,0,0,0,1,0,train,content:asset_b6d5a1716e40d6af,file_903e2f9644579f3a,asset_b6d5a1716e40d6af,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000174.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00493_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_2522e538caa87309,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000175.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00494_arrow_asset_4a60fdfab002b186.png,arrow,0,0,0,0,0,0,1,train,content:asset_4a60fdfab002b186,file_20a9c5333b15a0aa,asset_4a60fdfab002b186,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000176.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00495_arrow_asset_3ddc68d29fa37c7a.png,arrow,0,0,0,0,0,0,1,train,content:asset_3ddc68d29fa37c7a,file_70eab4aa71566fed,asset_3ddc68d29fa37c7a,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000177.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00496_got_asset_7ee24ebf67df3d33.png,got,0,0,0,0,0,1,0,val,content:asset_7ee24ebf67df3d33,file_1c3630ddefa6dba6,asset_7ee24ebf67df3d33,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000178.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00497_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_b4823dc6f44ed0e4,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000179.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00498_x_mark_asset_53beadffe200f55d.png,x_mark,1,0,0,0,0,0,0,train,content:asset_53beadffe200f55d,file_bda9a20f9fdf9501,asset_53beadffe200f55d,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000180.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00499_got_asset_f8a2f617d0ab962b.png,got,0,0,0,0,0,1,0,val,content:asset_f8a2f617d0ab962b,file_9b5b5c10ec158498,asset_f8a2f617d0ab962b,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000181.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00500_arrow_asset_9336f42fcea7e0b7.png,arrow,0,0,0,0,0,0,1,train,content:asset_9336f42fcea7e0b7,file_835c9ccfae3bc599,asset_9336f42fcea7e0b7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000182.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00501_arrow_asset_258dc7524dde6bfe.png,arrow,0,0,0,0,0,0,1,train,content:asset_258dc7524dde6bfe,file_b5862f5eee2bd34d,asset_258dc7524dde6bfe,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000183.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00502_got_asset_47f3bd091a943bf3.png,got,0,0,0,0,0,1,0,train,content:asset_47f3bd091a943bf3,file_b2f2ca30e61e090b,asset_47f3bd091a943bf3,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000184.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00503_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_115e03a023710f05,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000185.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00504_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_3a92591d77240c53,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000186.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00505_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_fd561f18831e0e67,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000187.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00506_arrow_asset_2814a8612c24914c.png,arrow,0,0,0,0,0,0,1,train,content:asset_2814a8612c24914c,file_5d85190da480ef0d,asset_2814a8612c24914c,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000188.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00507_arrow_asset_ba06f6fe6e90bf35.png,arrow,0,0,0,0,0,0,1,train,content:asset_ba06f6fe6e90bf35,file_583d3e5f16175353,asset_ba06f6fe6e90bf35,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000189.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00508_got_asset_e0f9b0b7ef47940a.png,got,0,0,0,0,0,1,0,test,content:asset_e0f9b0b7ef47940a,file_3ede1657ecbdcef2,asset_e0f9b0b7ef47940a,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000190.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00509_free_asset_49fd2de5653947b4.png,free,0,0,0,0,1,0,0,test,content:asset_49fd2de5653947b4,file_ca66e278bf651e4f,asset_49fd2de5653947b4,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00510_x_mark_asset_e803f75736766f83.png,x_mark,1,0,0,0,0,0,0,test,content:asset_e803f75736766f83,file_e1b144e2b6fdbd8c,asset_e803f75736766f83,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000192.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00511_x_mark_asset_f10069120b58ccf9.png,x_mark,1,0,0,0,0,0,0,train,content:asset_f10069120b58ccf9,file_9f8b320edd27915b,asset_f10069120b58ccf9,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000193.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00512_got_asset_6a1897f966d58730.png,got,0,0,0,0,0,1,0,train,content:asset_6a1897f966d58730,file_15ed11e405321cbb,asset_6a1897f966d58730,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000194.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00513_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_ce53494f6714adf5,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000195.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00514_x_mark_asset_d63984efea65ebca.png,x_mark,1,0,0,0,0,0,0,train,content:asset_d63984efea65ebca,file_1da5901059e13361,asset_d63984efea65ebca,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000196.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00515_got_asset_50b9da088c5bcf37.png,got,0,0,0,0,0,1,0,train,content:asset_50b9da088c5bcf37,file_9f8087f2af23b3fd,asset_50b9da088c5bcf37,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000197.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00516_x_mark_asset_6788df1119bb2c5c.png,x_mark,1,0,0,0,0,0,0,val,content:asset_6788df1119bb2c5c,file_61a3dc2e4a8cfa70,asset_6788df1119bb2c5c,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000198.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00517_got_asset_143988364bdc2b21.png,got,0,0,0,0,0,1,0,train,content:asset_143988364bdc2b21,file_cb84e9137d057526,asset_143988364bdc2b21,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000199.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00518_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_dd31e9fdb34b187c,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000200.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00519_play_triangle_asset_713d9bd8585df68b.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_713d9bd8585df68b,file_b3d3d941c081f532,asset_713d9bd8585df68b,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000201.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00520_play_triangle_asset_93e074b680c4fe7b.png,play_triangle,0,1,0,0,0,0,0,train,content:asset_93e074b680c4fe7b,file_b3bac06a83836101,asset_93e074b680c4fe7b,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000202.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00521_x_mark_asset_478ecdf953e4df35.png,x_mark,1,0,0,0,0,0,0,train,content:asset_478ecdf953e4df35,file_3902cd5c61e2e3d9,asset_478ecdf953e4df35,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000203.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00522_got_asset_486695bef386ffa5.png,got,0,0,0,0,0,1,0,train,content:asset_486695bef386ffa5,file_fb5bc0ac494902be,asset_486695bef386ffa5,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000204.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00523_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_fbc2a984e4331e81,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000205.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00524_x_mark_asset_975338eb7abf4fba.png,x_mark,1,0,0,0,0,0,0,val,content:asset_975338eb7abf4fba,file_b07faf42176367f9,asset_975338eb7abf4fba,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000206.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00525_got_asset_b5cde0641e1ee893.png,got,0,0,0,0,0,1,0,train,content:asset_b5cde0641e1ee893,file_16878dce41e29742,asset_b5cde0641e1ee893,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000207.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00526_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_9ce824a936b14908,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000208.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00527_x_mark_asset_f2256dfcb0dd71f5.png,x_mark,1,0,0,0,0,0,0,train,content:asset_f2256dfcb0dd71f5,file_1874c0dc9d5aed2f,asset_f2256dfcb0dd71f5,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000209.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00528_got_asset_eb80e032b6bb67fd.png,got,0,0,0,0,0,1,0,train,content:asset_eb80e032b6bb67fd,file_b3f523ebdbe8e2f7,asset_eb80e032b6bb67fd,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000210.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00529_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_2b4197b760048f71,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000211.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00530_x_mark_asset_f100a9014b2156a1.png,x_mark,1,0,0,0,0,0,0,test,content:asset_f100a9014b2156a1,file_be3dbd3a49dbb80b,asset_f100a9014b2156a1,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000212.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00531_got_asset_c90cef604d9a9e87.png,got,0,0,0,0,0,1,0,train,content:asset_c90cef604d9a9e87,file_4ac6ad712fdb4326,asset_c90cef604d9a9e87,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000213.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00532_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_72f90d930172782c,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000214.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00533_x_mark_asset_8fefe8e7dd3bc984.png,x_mark,1,0,0,0,0,0,0,val,content:asset_8fefe8e7dd3bc984,file_22bf5b878c6cd933,asset_8fefe8e7dd3bc984,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000215.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00534_got_asset_12023eeb7ab4d73e.png,got,0,0,0,0,0,1,0,test,content:asset_12023eeb7ab4d73e,file_81e7be3ca6f94501,asset_12023eeb7ab4d73e,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000216.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00535_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_52ffc09e92218b8f,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000217.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00536_x_mark_asset_653791f50f2b86dc.png,x_mark,1,0,0,0,0,0,0,train,content:asset_653791f50f2b86dc,file_c2dfd098db422abf,asset_653791f50f2b86dc,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000218.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00537_got_asset_8cb8d384f6e20cfc.png,got,0,0,0,0,0,1,0,train,content:asset_8cb8d384f6e20cfc,file_c85aeae53940063e,asset_8cb8d384f6e20cfc,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000219.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00538_play_triangle_asset_1efd56983e8a2be7.png,play_triangle,0,1,0,0,0,0,0,test,content:asset_1efd56983e8a2be7,file_9c06f3d6e135662e,asset_1efd56983e8a2be7,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000220.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00539_x_mark_asset_1be0e923216efebf.png,x_mark,1,0,0,0,0,0,0,train,content:asset_1be0e923216efebf,file_46f0b380dca37893,asset_1be0e923216efebf,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000221.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00540_got_asset_566f3a1f4cc1ad7a.png,got,0,0,0,0,0,1,0,train,content:asset_566f3a1f4cc1ad7a,file_9e30707abe11bb25,asset_566f3a1f4cc1ad7a,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000222.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00541_negative_asset_9ef01bef87a3d333.png,negative,0,0,0,0,0,0,0,train,content:asset_9ef01bef87a3d333,file_2fc3a9ed2d1cc0ce,asset_9ef01bef87a3d333,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000001.png,1
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00542_negative_asset_65cc9e2d3cc62a1d.png,negative,0,0,0,0,0,0,0,train,content:asset_65cc9e2d3cc62a1d,file_57401242f424b4a2,asset_65cc9e2d3cc62a1d,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000002.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00543_negative_asset_f703784b8bad0962.png,negative,0,0,0,0,0,0,0,train,content:asset_f703784b8bad0962,file_ef6dd82a38374174,asset_f703784b8bad0962,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000003.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00544_negative_asset_c4b1d06f64941bee.png,negative,0,0,0,0,0,0,0,test,content:asset_c4b1d06f64941bee,file_8895534f960cc6e7,asset_c4b1d06f64941bee,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000004.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00545_negative_asset_fdadcb641f60e884.png,negative,0,0,0,0,0,0,0,train,content:asset_fdadcb641f60e884,file_6a5161c71a32c6b7,asset_fdadcb641f60e884,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000005.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00546_negative_asset_f3cb07eb8f4577f4.png,negative,0,0,0,0,0,0,0,test,content:asset_f3cb07eb8f4577f4,file_5bcdf62e3bf89a46,asset_f3cb07eb8f4577f4,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000006.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00547_negative_asset_c57aae3a08359e62.png,negative,0,0,0,0,0,0,0,train,content:asset_c57aae3a08359e62,file_17615f1425fe431c,asset_c57aae3a08359e62,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000007.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00548_negative_asset_8f3fcae0780b0cfe.png,negative,0,0,0,0,0,0,0,train,content:asset_8f3fcae0780b0cfe,file_c4c5631f81aeefa4,asset_8f3fcae0780b0cfe,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000008.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00549_negative_asset_9caf5ab24f607598.png,negative,0,0,0,0,0,0,0,train,content:asset_9caf5ab24f607598,file_db2ad48c17bed1f1,asset_9caf5ab24f607598,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000009.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00550_negative_asset_1a994fa8378a22c0.png,negative,0,0,0,0,0,0,0,test,content:asset_1a994fa8378a22c0,file_93c02eda10619bbd,asset_1a994fa8378a22c0,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000010.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00551_negative_asset_c4122a982de9a90e.png,negative,0,0,0,0,0,0,0,test,content:asset_c4122a982de9a90e,file_3db4225af3c2a5f6,asset_c4122a982de9a90e,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000011.png,0
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset\images\vf_00552_negative_asset_1f946a8ce72adc26.png,negative,0,0,0,0,0,0,0,train,content:asset_1f946a8ce72adc26,file_781dab6275915c1e,asset_1f946a8ce72adc26,vision_platform\ads\hard_negative_mining\batch_visual_negative_20260714\crops\hn_000012.png,0
